省内频道,#genre#
精品剧场,http://125.210.152.21:9120/live/JPJC.m3u8
娱乐,http://125.210.152.21:9120/live/GQYL.m3u8
欧美影院,http://101.71.255.229:6610/zjhs/2/10037/z.m3u8?ZTEUPSTREAM=1&IASHttpSessionId=SLB4328320190321203540013412&m3u8_level=2&ztecid=10037&virtualDomain=zjhs.live_hls.zte.com&ispcode=3&tid=Q894B3E8EEZ3T19UG09L8B03GSWB&ts=1553493266
CHC动作电影 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226465/index.m3u8
CHC家庭影院 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226462/index.m3u8
CHC电影 8M1080,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226463/index.m3u8
KiD电影一台,http://101.71.255.229:6610/zjhs/2/10052/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
KiD电影二台,http://101.71.255.229:6610/zjhs/2/10037/index.m3u8?virtualDomain=zjhs.live_hls.zte.com
鹤峰影视台,http://hefeng.live.tempsource.cjyun.org/videotmp/s10100-hftv2.m3u8
影视1,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视1,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226708/index.m3u8
影视2,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226712/index.m3u8
影视4,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226754/index.m3u8
影视5,http://39.135.53.194/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视5,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226736/index.m3u8
影视6,http://39.135.53.199/ott.fj.chinamobile.com/PLTV/88888888/224/3221226692/index.m3u8


感奥苔高清,#genre#
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://cctvalih5ca.v.myalicdn.com/cstv/xianggangweishi_2/index.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv#http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8?wsSession=6d175258de742132e85e9405-157881825529454&wsIPSercert=82db4cc65e24e5963f2c368b180dc0b3&wsMonitor=0&time=1578818276184
凤凰资讯,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209027505#http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8?time=1615209063576#http://117.169.120.146:8080/live/fhzixun/1.m3u8?icpid=88888929&from=79102&hms_devid=432,485&online=1615208560&vqe=3
凤凰卫视,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰香港台,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8#http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8#http://111.13.111.242/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225948/1.m3u8#http://111.13.111.167/otttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8
有线18台,rtmp://59.124.75.130/sat/hk042
中视,rtmp://59.124.75.130/sat/tv091
华视,rtmp://59.124.75.130/sat/tv112
台视,rtmp://59.124.75.130/sat/tv071
民视,rtmp://59.124.75.130/sat/tv052
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv422
TVBS·欢乐台,rtmp://59.124.75.130/sat/tv421
TVBS·新闻台,rtmp://59.124.75.130/sat/tv552
纬来体育,rtmp://59.124.75.130/sat/tv721
纬来体育,rtmp://59.124.75.130:1935/sat/tv721
纬来育乐,rtmp://59.124.75.130/sat/tv701
纬来育乐,rtmp://59.124.75.130/sat/tv702
纬来育乐,rtmp://59.124.75.130:1935/sat/tv701
纬来日本,rtmp://59.124.75.130:1935/sat/tv521
纬来日本,rtmp://59.124.75.130/sat/tv522
爱尔达体育一,rtmp://59.124.75.130/sat/md011
东森超视,rtmp://59.124.75.130/sat/tv772
东森超视,rtmp://59.124.75.130:1935/sat/tv771
东森超视,rtmp://59.124.75.130/sat/tv771
博斯魅力,rtmp://59.124.75.130/sat/md042
东森财经新闻,rtmp://59.124.75.130:1935/sat/tv571
MoMo综合台,rtmp://59.124.75.130/sat/tv761
TVBS欢乐,rtmp://59.124.75.130:1935/sat/tv421
TVBS新闻,rtmp://59.124.75.130:1935/sat/tv551
Mono综合,rtmp://59.124.75.130:1935/sat/tv761
TVBS新聞,rtmp://59.124.75.130/sat/tv551





教你跳舞,#genre#
潇洒走一回,https://vd2.bdstatic.com/mda-kir6jmhzzm1myhdv/v1-cae/1080p/mda-kir6jmhzzm1myhdv.mp4?auth_key=1601091198-0-0-398f4284c2644821f20198ca5ced0c37&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
酒醉的蝴蝶,https://vd2.bdstatic.com/mda-kg0hu5qpxms6j14k/v1-cae/1080p/mda-kg0hu5qpxms6j14k.mp4?auth_key=1601087926-0-0-1e50d62b204ae4f3849e71bc7cdbd8d4&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
人生的起落,https://vd2.bdstatic.com/mda-kg8pd63imi914jj5/v1-cae/1080p/mda-kg8pd63imi914jj5.mp4?auth_key=1601865214-0-0-625bd8983be9570ac5ff602314602730&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
你牛什么牛DJ,https://vd4.bdstatic.com/mda-kip95kvggfua7gqa/v1-cae/1080p/mda-kip95kvggfua7gqa.mp4?auth_key=1601865511-0-0-64beefcdf9a31a069ba4014fd44995aa&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
飘,https://vd3.bdstatic.com/mda-ki7wrwebmciq6aib/v1-cae/1080p/mda-ki7wrwebmciq6aib.mp4?auth_key=1601865665-0-0-85d59bbbdb453a4b68bd4ace8c6512fc&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
又见山里红,https://vd3.bdstatic.com/mda-kf2d04zx6tc4rbdh/mda-kf2d04zx6tc4rbdh.mp4?playlist=%5B%22sc%22%2C%22hd%22%5D&auth_key=1601389640-0-0-8c47ea2aca41d28897081e974ea688a8&bcevod_channel=searchbox_feed&pd=1&pt=3
山一样的男人,https://vd3.bdstatic.com/mda-ke5i59smg3nc575z/sc/mda-ke5i59smg3nc575z.mp4?auth_key=1601865962-0-0-893d753476b19364c9680035c14953be&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
花开的时候你就来看我,https://vd3.bdstatic.com/mda-kiuhqr9quiz7xgm9/sc/cae_h264_clips/mda-kiuhqr9quiz7xgm9.mp4?auth_key=1601866107-0-0-437ac07477336d5a58d401bcce7f611d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
为爱流泪的女人,https://vd4.bdstatic.com/mda-kitic4skvs6v0pnz/sc/cae_h264_clips/mda-kitic4skvs6v0pnz.mp4?auth_key=1601866169-0-0-f95bce4b53bab5d4a57ac17e726d2869&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
人生何处不相逢,https://vd2.bdstatic.com/mda-kisi805830yxkn2c/sc/cae_h264_clips/mda-kisi805830yxkn2c.mp4?auth_key=1601866236-0-0-c101fbee9792120ceb68d67e0c0a48db&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
酒醉的蝴蝶,https://vd2.bdstatic.com/mda-kf4r908tpfgv3x1e/v1-cae/1080p/mda-kf4r908tpfgv3x1e.mp4?auth_key=1601389736-0-0-2efeebf3fd9735a2542d639c529cee47&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
套马杆,https://vd2.bdstatic.com/mda-kewqeamyymi6f2g9/sc/mda-kewqeamyymi6f2g9.mp4?auth_key=1601389800-0-0-40530fa23744a56ccc5b41929f25aa7c&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
谁是我我是谁DJ,https://vd2.bdstatic.com/mda-jkqm53qse13dr12t/sc/mda-jkqm53qse13dr12t.mp4?auth_key=1601864229-0-0-adcc2f0337ef7b1fb6ed1ccebd7cc463&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
别知己DJ版,https://vd2.bdstatic.com/mda-kj3sqdpnij689139/v1-cae/1080p/mda-kj3sqdpnij689139.mp4?auth_key=1601864351-0-0-e588f7be003580d914b056bb895d5c51&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
爱的世界只有你,https://vd2.bdstatic.com/mda-khrq9sr3ydr8mfdf/v1-cae/1080p/mda-khrq9sr3ydr8mfdf.mp4?auth_key=1601864834-0-0-da921e9ef96a41f961e8cf5f91e17e84&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
问自己DJ,https://vd2.bdstatic.com/mda-kh2tuakxmx30mjv6/v1-cae/1080p/mda-kh2tuakxmx30mjv6.mp4?auth_key=1601864956-0-0-81957fb3513b37c58c8a4384da103e69&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
多年以后,https://vd3.bdstatic.com/mda-kg6ic02qxa5aarr0/v1-cae/1080p/mda-kg6ic02qxa5aarr0.mp4?auth_key=1601389853-0-0-57a7891f4fef476573aa7c9bdf0233f1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
妹妹你说我的人,https://vd3.bdstatic.com/mda-kevqamuz917f69dd/sc/mda-kevqamuz917f69dd.mp4?auth_key=1601389948-0-0-509cad26128579027e10ddbcbdfdface&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
爱情醉醉醉,https://vd2.bdstatic.com/mda-kf4r8vffxhcefb2n/v1-cae/1080p/mda-kf4r8vffxhcefb2n.mp4?auth_key=1601390044-0-0-ea375b06d1fe532fb378529fc377e7a0&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
你牛牛什么牛,https://vd3.bdstatic.com/mda-kejndzpr913g06gb/sc/mda-kejndzpr913g06gb.mp4?auth_key=1601390160-0-0-5551158a427f87e9ff3507a3c591a5e6&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
拥抱着你离去,https://vd4.bdstatic.com/mda-kffje91wpikk8za0/v1-cae/1080p/mda-kffje91wpikk8za0.mp4?auth_key=1601390225-0-0-b606961b74f8a6a8c22071346dac674b&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
野花香,https://vd3.bdstatic.com/mda-kfjjfd83ap5y7y2v/v1-cae/1080p/mda-kfjjfd83ap5y7y2v.mp4?auth_key=1601390314-0-0-4ab05592aa240f5538a6b6785e2ce3eb&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
狂欢夜,https://vd4.bdstatic.com/mda-kdpts9wts6ewv0ch/sc/mda-kdpts9wts6ewv0ch.mp4?auth_key=1601088148-0-0-83eabf7835e9ee1cdb4d378f4cebdc8e&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
干啥呢,https://vd2.bdstatic.com/mda-kaubh74n6xige4ru/v1-cae/sc/mda-kaubh74n6xige4ru.mp4?auth_key=1601195936-0-0-a3fa169e512953cfe366784d500707f9&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
健康是天健康是地,https://vd3.bdstatic.com/mda-katb79mbt8qfx88m/v1-cae/sc/mda-katb79mbt8qfx88m.mp4?auth_key=1601195807-0-0-a87aa0c3a514017883a787f08ed114fa&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
野花香,https://vd4.bdstatic.com/mda-kimk6d0ar7h3e68g/sc/cae_h264_clips/mda-kimk6d0ar7h3e68g.mp4?auth_key=1601195699-0-0-60fd99f6143a58fe1b3010be81619603&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
摇咧摇咧,https://vd2.bdstatic.com/mda-kewirs1rxqhc083k/v1-cae/sc/mda-kewirs1rxqhc083k.mp4?auth_key=1601194577-0-0-6d5a094d05b1abab142a432019d43d0d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
谁是谁的谁,https://vd2.bdstatic.com/mda-kiqihqex37yuxk45/sc/cae_h264_clips/mda-kiqihqex37yuxk45.mp4?auth_key=1601088331-0-0-d5f4c83dfb3cbc2de6a021d67ad50a1f&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
我在梦中等着你,https://vd4.bdstatic.com/mda-kirbtxtfeiuw1ej5/sc/cae_h264_clips/mda-kirbtxtfeiuw1ej5.mp4?auth_key=1601088414-0-0-4c1ad7745dd1d68f96be2e8dfb0a18f1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
一生与你擦肩而过,https://vd3.bdstatic.com/mda-kiqqn51q9hy1j0f5/sc/cae_h264_clips/mda-kiqqn51q9hy1j0f5.mp4?auth_key=1601088493-0-0-4fd6cd204083f7bdbab692bc4ce27c8a&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
你不来我不老,https://vd3.bdstatic.com/mda-kiqcgz4cg02sfc28/sc/cae_h264_clips/mda-kiqcgz4cg02sfc28.mp4?auth_key=1601088623-0-0-c59d7cbe0fa8380d95fa51d619edc2b3&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
我一直在等你,https://vd3.bdstatic.com/mda-kiqidi9p2z3c57wf/sc/cae_h264_clips/mda-kiqidi9p2z3c57wf.mp4?auth_key=1601088677-0-0-9713941273345314901d789357c77fcf&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
我的快乐就是想你,https://vd2.bdstatic.com/mda-kdg9x4f3mufwx0bk/sc/mda-kdg9x4f3mufwx0bk.mp4?auth_key=1601088843-0-0-12a599bbd956e11447b80148c2b7e1cf&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
你莫走,https://vd3.bdstatic.com/mda-kgpdx1w58pcqsyxf/v1-cae/1080p/mda-kgpdx1w58pcqsyxf.mp4?auth_key=1601088991-0-0-b4062034b314860a2b8df6cf6ff3a219&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
对面的小姐姐,https://vd3.bdstatic.com/mda-kdhw549f0mr1twh8/v1-cae/sc/mda-kdhw549f0mr1twh8.mp4?auth_key=1601089112-0-0-012b6dd109c48acb9303ff0aab4bf0d1&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
忘不掉得不到,https://vd2.bdstatic.com/mda-kiqixgay23cmuyxb/sc/cae_h264_clips/mda-kiqixgay23cmuyxb.mp4?auth_key=1601089231-0-0-324a6001e1cf943cf8dd3b9e35398695&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
我就是炮哥,https://vd4.bdstatic.com/mda-kdm947i0paqaf2gg/v1-cae/sc/mda-kdm947i0paqaf2gg.mp4?auth_key=1601089291-0-0-5583581cd3ca54cf989b3db9f027e114&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
殇雪,https://vd4.bdstatic.com/mda-kdkf6d2h286m7b93/sc/mda-kdkf6d2h286m7b93.mp4?auth_key=1601089397-0-0-4c250624df5341ab3fb55eba364670dc&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
别知己,https://vd2.bdstatic.com/mda-ke3d5ea6ie6x95v4/sc/mda-ke3d5ea6ie6x95v4.mp4?auth_key=1601089625-0-0-b03abb0e074549407a76f9f8e511532f&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
站着等你三千年,https://vd2.bdstatic.com/mda-kijmq0ev3tdmdi4r/sc/cae_h264_clips/mda-kijmq0ev3tdmdi4r.mp4?auth_key=1601089770-0-0-8f45ed0daa06cb40a036e6628d4df9bd&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
断情刀,https://vd4.bdstatic.com/mda-kijmq0egg37i6ggr/sc/cae_h264_clips/mda-kijmq0egg37i6ggr.mp4?auth_key=1601089839-0-0-7877431eadcadd841b8602e72db59d18&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
你是我永远的痛,https://vd2.bdstatic.com/mda-kikmp6v2cjazuq1u/sc/cae_h264_clips/mda-kikmp6v2cjazuq1u.mp4?auth_key=1601089929-0-0-2a7c7c5bf7eaad16ece676994c9e635d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
听心,https://vd3.bdstatic.com/mda-kiqkdi18gdmx3e0g/v1-cae/1080p/mda-kiqkdi18gdmx3e0g.mp4?auth_key=1601090340-0-0-14c54d92b0fe6153f2bff73f27e2ea07&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
飞扬曳舞队,https://vd3.bdstatic.com/mda-kirb745j0e8dygeu/cae_h264_clips/mda-kirb745j0e8dygeu.mp4?auth_key=1601090779-0-0-fc7fe83f769ba48455626a5c3f7a2ffb&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1
逃爱,https://vd4.bdstatic.com/mda-kiqxmk2mh57q03yt/v1-cae/sc/mda-kiqxmk2mh57q03yt.mp4?auth_key=1601091045-0-0-5d51526bc8a421adfab915ebb65c176d&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=8797_1

泳装MV,https://vd3.bdstatic.com/mda-kgtw8akpcsk3pfyi/hd/mda-kgtw8akpcsk3pfyi.mp4?v_from_s=sz_haokan_4469&auth_key=1622438337-0-0-4723b1cef3a19abcfb74f6aa642249e2&bcevod_channel=searchbox_feed&pd=1&pt=3&abtest=3000165_2
红昭愿,https://video.kekedj.com/2021/202105/20210519/%E3%80%90%E7%8B%AC%E5%AE%B6%E3%80%91%E9%9F%B3%E9%98%99%E8%AF%97%E5%90%AC%20-%20%E7%BA%A2%E6%98%AD%E6%84%BF-%E8%BD%A6%E8%BD%BDMV%E7%82%8E%E7%82%8E%E5%A4%8F%E6%97%A5%E6%AF%94%E5%9F%BA%E5%B0%BC%E6%9D%A5%E8%A2%AD-%E6%B8%A9%E5%B7%9EDj%E5%B0%8F%E6%84%8F%E5%88%B6%E4%BD%9C1080P.mp4
你的世界到底有了谁,https://video.kekedj.com/2021/202105/20210520/%E3%80%90%E7%8B%AC%E5%AE%B6%E3%80%91%E8%BD%A6%E8%BD%BD%E5%BD%B1%E9%9F%B3%E6%AF%94%E5%9F%BA%E5%B0%BC%E6%B3%B3%E8%A3%85%E5%87%BA%E9%95%9CMV%E5%86%99%E7%9C%9F-%E4%BD%A0%E7%9A%84%E4%B8%96%E7%95%8C%E5%88%B0%E5%BA%95%E6%9C%89%E4%BA%86%E8%B0%811080P-%E6%B8%A9%E5%B7%9EDj%E5%B0%8F%E6%84%8F%E5%88%B6%E4%BD%9C.mp4
故乡情Dj,https://video.kekedj.com/2021/202102/20210207/%E3%80%90%E7%8B%AC%E5%AE%B6%E3%80%91%E8%83%A1%E8%9C%9C%E4%B8%B9-%E6%95%85%E4%B9%A1%E6%83%85Dj%E8%BD%A6%E8%BD%BDMv%E6%AF%94%E5%9F%BA%E5%B0%BC%E9%9D%93%E5%A5%B3%E6%B2%99%E6%BB%A9%E6%88%8F%E6%B0%B4-%E6%B8%A9%E5%B7%9EDj%E5%B0%8F%E6%84%8F%E5%88%B6%E4%BD%9C1080P.mp4
海滩泳装美女114分钟,https://video.kekedj.com/2020-12/20201229/%E6%9E%81%E5%93%81%E6%85%A2%E6%91%87house%E5%8A%A8%E6%84%9F%E7%94%B5%E9%9F%B3-%E6%B5%B7%E6%BB%A9%E6%B3%B3%E8%A3%85%E7%BE%8E%E5%A5%B31080p%E8%93%9D%E5%85%89%E8%A7%86%E9%A2%91.mp4
美女系列视频,https://video.kekedj.com/2020-12/20201215/%E9%AB%98%E6%B8%85%E6%B3%B3%E8%A3%85%E7%BE%8E%E5%A5%B3%E7%B3%BB%E5%88%97%E8%A7%86%E9%A2%91-%E7%B2%BE%E9%80%89%E5%A5%B3%E5%A3%B0%E5%8A%A8%E6%84%9F%E7%94%B5%E9%9F%B3%E8%8A%82%E6%8B%8D.mp4
超嗨劲爆,https://video.kekedj.com/2020-10/20201027/%E8%B6%85%E5%97%A8%E5%8A%B2%E7%88%86Bounce%E7%94%B5%E9%9F%B3%E7%B2%BE%E9%80%89-%E6%AC%A7%E7%BE%8E%E6%B3%B3%E8%A3%85%E6%B4%BE%E5%AF%B9%E9%AB%98%E6%B8%85MV.mp4
清新美女比基尼,https://video.kekedj.com/2020-08/20200917/%E6%B8%85%E6%96%B0%E7%BE%8E%E5%A5%B3%E6%AF%94%E5%9F%BA%E5%B0%BC%E6%B5%B7%E6%BB%A9%E7%83%AD%E8%88%9E-%E8%B6%8A%E5%8D%97%E6%96%B0%E6%83%85%E6%AD%8C%E7%B2%BE%E5%93%81%E8%88%9E%E6%9B%B2%E7%89%B9%E8%BE%91.mp4
超爽越南鼓带你飞,https://video.kekedj.com/2021/202105/20210528/%E5%BC%B9%E8%B7%B3%E8%B6%85%E7%88%BD%E8%B6%8A%E5%8D%97%E9%BC%93%E5%B8%A6%E4%BD%A0%E9%A3%9E-%E8%BF%AA%E6%8B%9C%E9%AB%98%E7%BA%A7%E5%8C%85%E9%97%B4%E8%8B%B1%E6%96%87%E7%A5%9E%E6%9B%B2%E7%8B%AC%E5%AE%B6%E6%B7%B7%E9%9F%B3-%E7%BE%8E%E5%A5%B3%E7%8E%B0%E5%9C%BA%E6%89%93%E7%A2%9F%E8%A7%86%E9%A2%91.mp4
极品美女现场打碟串烧,https://video.kekedj.com/2021/202105/20210526/%E9%85%92%E5%90%A7%E6%9C%80%E6%96%B0%E8%B6%8A%E9%BC%93%E4%B8%93%E8%BE%91-%E5%93%A6%E5%93%A6%E9%9F%B3%E4%B9%90-%E5%BC%BA%E5%8A%B2%E6%9E%81%E5%93%81%E7%BE%8E%E5%A5%B3%E7%8E%B0%E5%9C%BA%E6%89%93%E7%A2%9F%E4%B8%B2%E7%83%A7.mp4
夜场必备跳舞嗨串,https://video.kekedj.com/2021/202105/20210526/%E7%B2%BE%E9%80%89%E8%B6%8A%E5%8D%97%E5%97%A8%E9%BC%93%E8%8A%82%E5%A5%8F-%E5%A4%9C%E5%9C%BA%E5%BF%85%E5%A4%87%E8%B7%B3%E8%88%9E%E5%97%A8%E4%B8%B2.mp4
韩国美女DJ打碟,https://video.kekedj.com/2021/202105/20210525/%E9%9F%A9%E5%9B%BD%E6%9C%80%E7%BE%8E%E5%A5%B3DJ%E7%8E%B0%E5%9C%BA%E6%89%93%E7%A2%9F-%E6%8A%96%E9%9F%B3%E7%94%B5%E9%9F%B3%E4%B8%93%E5%9C%BA-%E8%B6%85%E5%8A%B2%E7%88%86DJ%E8%88%9E%E6%9B%B2%E8%A7%86%E9%A2%91.mp4
低音炮2021,https://video.kekedj.com/2021/202105/20210525/%E4%BD%8E%E9%9F%B3%E7%82%AE2021%E5%BC%B9%E8%B7%B3%E6%B0%94%E6%B0%9B%E8%B6%8A%E5%8D%97%E7%88%BD%E9%BC%93%E7%8E%B0%E5%9C%BA%E7%BE%8E%E5%A5%B3%E6%89%93%E7%A2%9F%E8%A7%86%E9%A2%91.mp4
顶尖包房实用跳舞,https://video.kekedj.com/2021/202105/20210519/%E9%A1%B6%E5%B0%96%E5%8C%85%E6%88%BF%E5%AE%9E%E7%94%A8%E8%B7%B3%E8%88%9E%E8%8A%82%E6%8B%8D-%E7%8E%B0%E5%9C%BA%E6%89%93%E7%A2%9F%E9%AB%98%E6%B8%85%E8%A7%86%E9%A2%91.mp4
动感时尚跳舞打碟,https://video.kekedj.com/2021/202105/20210517/%E6%9C%80%E4%BD%B3%E4%BF%B1%E4%B9%90%E9%83%A8%E9%9F%B3%E4%B9%90%E7%B2%BE%E9%80%89-%E5%8A%A8%E6%84%9F%E6%97%B6%E5%B0%9A%E8%B7%B3%E8%88%9E%E6%89%93%E7%A2%9F%E9%AB%98%E6%B8%85%E8%A7%86%E9%A2%91.mp4
极品小钢炮,https://video.kekedj.com/2021/202104/20210422/%E6%9E%81%E5%93%81%E5%B0%8F%E9%92%A2%E7%82%AE-2020%E6%9E%81%E5%93%81%E8%B6%8A%E9%BC%93%E7%94%B5%E9%9F%B3-%E5%A4%9C%E5%9C%BA%E7%BE%8E%E5%A5%B3%E7%8E%B0%E5%9C%BA%E6%89%93%E7%A2%9F%E4%B8%B2%E7%83%A7.mp4
缅甸包房全新越鼓,https://video.kekedj.com/2021/202104/20210416/%E7%BC%85%E7%94%B8%E5%8C%85%E6%88%BF%E5%85%A8%E6%96%B0%E8%B6%8A%E9%BC%93%E5%BC%B9%E8%B7%B3%E9%87%8D%E4%BD%8E%E9%9F%B3%E8%B9%A6%E8%BF%AA%E4%B8%B2%E7%83%A7.mp4
黄昏越南版,https://video.kekedj.com/2021/202103/20210308/%E6%8A%96%E9%9F%B3%E7%B2%BE%E9%80%89%E7%A5%9E%E6%9B%B2-%E9%BB%84%E6%98%8F%E8%B6%8A%E5%8D%97%E7%89%88-%E9%85%92%E5%90%A7%E5%8A%B2%E7%88%86%E6%89%93%E7%A2%9F%E7%8E%B0%E5%9C%BA.mp4
极品弹跳超爽鼓点,https://video.kekedj.com/2021/202102/20210227/%E7%BB%8F%E5%85%B8%E8%80%81%E7%89%8C%E5%A4%9C%E5%9C%BA%E6%9E%81%E5%93%81%E5%BC%B9%E8%B7%B3%E8%B6%85%E7%88%BD%E9%BC%93%E7%82%B9-%E8%B6%8A%E5%8D%97%E8%B6%85%E5%A4%A7%E5%A4%9C%E5%BA%97%E5%8A%B2%E7%88%86%E5%97%A8%E4%B8%B2.mp4
酒吧暖场动感跳舞,https://video.kekedj.com/2021/202102/20210225/%E6%8A%92%E6%83%85%E8%B6%8A%E5%8D%97%E7%94%B7%E5%A3%B0%E5%BC%80%E5%9C%BA-%E9%85%92%E5%90%A7%E6%9A%96%E5%9C%BA%E5%8A%A8%E6%84%9F%E8%B7%B3%E8%88%9E%E7%8B%AC%E5%AE%B6%E6%B7%B7%E9%9F%B3%E7%B2%BE%E9%80%89%E8%A7%86%E9%A2%91.mp4
终极越南鼓2021,https://video.kekedj.com/2021/202101/20210112/%E8%B6%8A%E5%BC%8FEDM%E4%B8%8A%E5%A4%B4%E8%8A%82%E6%8B%8D-%E7%BB%88%E6%9E%81%E8%B6%8A%E5%8D%97%E9%BC%932021-%E6%80%A7%E6%84%9F%E7%BE%8E%E5%A5%B3%E7%8E%B0%E5%9C%BA%E6%B7%B7%E9%9F%B3.mp4
车模蓝光视频,https://video.kekedj.com/2020-11/20201104/%E9%A1%B6%E5%B0%96%E7%94%B5%E9%9F%B3%E8%88%9E%E6%9B%B2%E7%B2%BE%E9%80%89%E9%9B%86-%E6%80%A7%E6%84%9F%E8%B6%85%E9%AB%98%E6%B8%85%E7%BE%8E%E4%B8%BD%E8%BD%A6%E6%A8%A1%E8%93%9D%E5%85%89%E8%A7%86%E9%A2%91.mp4
性感车模蓝光,https://video.kekedj.com/2020-11/20201102/%E6%9E%81%E5%93%81%E5%A5%B3%E5%A3%B0%E7%94%B5%E9%9F%B3%E7%B2%BE%E9%80%89-%E6%80%A7%E6%84%9F%E8%BD%A6%E6%A8%A1%E8%93%9D%E5%85%89%E8%B6%85%E6%B8%85%E9%9F%B3%E4%B9%90%E8%BD%A6%E8%BD%BD%E8%A7%86%E9%A2%91.mp4
